id,text,word_count,dialect,source
SASAK_SENT_003066,"Dait siq perasaan takut, ie pade bebase, ""Ajaip gati peristiwe saq ite saksiang jelo niki!""",15,general,alkitab_sasak_Luk_5_26
SASAK_SENT_003067,"Sesampun nike Deside Isa sugul dait cingakin sopoq dengan penagih pajek, aranne Lewi, kenyeke tokol leq taoqne begawean.",18,general,alkitab_sasak_Luk_5_27
SASAK_SENT_003068,"Deside Isa bemanik leq ie, ""Silaq turut Tiang.""",8,general,alkitab_sasak_Luk_5_27
SASAK_SENT_003069,"Beterus Lewi nganjeng dait bilin selapuqne, terus ngiring Deside Isa.",10,general,alkitab_sasak_Luk_5_28
SASAK_SENT_003070,Sesampun nike Lewi ngaraqang gawe leq gedengne umaq Deside Isa.,10,general,alkitab_sasak_Luk_5_29
SASAK_SENT_003071,Luweq penagih pajek dait dengan-dengan lain milu medaran bareng-bareng kance ie pade.,12,general,alkitab_sasak_Luk_5_29
SASAK_SENT_003072,"Dengan-dengan Parisi dait ahli-ahli Taurat ndeq seneng, terus bebase leq pengiring-pengiring Deside Isa, ""Kembeq side selapuq medaran dait nginem kance penagih pajek dait dengan-dengan bedose?""",25,general,alkitab_sasak_Luk_5_30
SASAK_SENT_003073,"Jawab Deside Isa tipaq ie pade, ""Dengan saq sehat ndeq merluang tabib; cume dengan saq sakit doang.",17,general,alkitab_sasak_Luk_5_31
SASAK_SENT_003074,"Tiang dateng ndeqne jari ngempoh dengan-dengan saq nganggep diriqne sampun kenaq, laguq dengan-dengan saq bedose adeq ie pade betobat leman dose-dose ie pade.""",23,general,alkitab_sasak_Luk_5_32
SASAK_SENT_003075,"Dengan-dengan Parisi nike matur endah leq Deside Isa, ""Pengiring Yahya dait pengiring dengan Parisi rimpes puase dait bedo'e.",18,general,alkitab_sasak_Luk_5_33
SASAK_SENT_003076,"Laguq pengiring-pengiring Pelungguh bekelor dait nginem.""",6,general,alkitab_sasak_Luk_5_33
SASAK_SENT_003077,"Jawab Deside Isa leq ie pade, ""Segerah side pade suruq temue-temue pade puase leq gawe ngawinang lamun penganten mame masih araq bareng-bareng kance ie pade?",25,general,alkitab_sasak_Luk_5_34
SASAK_SENT_003078,"Leq waktu nike baruq ie pade gen puase.""",8,general,alkitab_sasak_Luk_5_35
SASAK_SENT_003079,"Beterus Deside Isa nyeriteang tipaq ie pade perumpamean niki, ""Ndeq araq dengan saq nampel kelambi lotoh kadu bakal saq tebait leman kelambi saq masih baru.",25,general,alkitab_sasak_Luk_5_36
SASAK_SENT_003080,"Sengaq lamun maraq nike entane, kelambi saq masih baru nike gen roek.",12,general,alkitab_sasak_Luk_5_36
SASAK_SENT_003081,Dait bakal saq tekadu nampel nike endah ndeqne cocok kance kelambi saq lotoh.,13,general,alkitab_sasak_Luk_5_36
SASAK_SENT_003082,"Maraq nike endah ndeq araq dengan saq ngisiq aiq anggur saq baru leq dalem kantong lendong saq lebung, sengaq aiq anggur baru nike gen miaq kantong nike bedah.",28,general,alkitab_sasak_Luk_5_37
SASAK_SENT_003083,Make anggurne tumpah dait kantongne sede.,6,general,alkitab_sasak_Luk_5_37
SASAK_SENT_003084,Anggur saq baru harus teisiq leq dalem kantong saq baru endah.,11,general,alkitab_sasak_Luk_5_38
SASAK_SENT_003085,"Maraq nike endah ndeq araq sopoq dengan juaq saq mele nginem anggur baru sesampun nginem anggur saq let, sengaq basen ie pade, 'Anggur saq let nike maiqan.'""",27,general,alkitab_sasak_Luk_5_39
SASAK_SENT_003086,Pengiring-pengiring-Ne pade bau gandum.,4,general,alkitab_sasak_Luk_6_1
SASAK_SENT_003087,"Ie pade osok gandum nike kadu imene, terus ie pade kelorang.",11,general,alkitab_sasak_Luk_6_1
SASAK_SENT_003088,"Dengan-dengan Parisi bebase, ""Kembeq side pade piaq hal saq ndeq tekanggo telaksaneang leq jelo Sabat?""",15,general,alkitab_sasak_Luk_6_2
SASAK_SENT_003089,"Jawab Deside Isa, ""Napi side pade ndeq uwah bace napi saq telaksaneang Daud, sewaktu ie dait dengan-dengan saq ngiring ie lapah?",21,general,alkitab_sasak_Luk_6_3
SASAK_SENT_003090,"Daud tame ojok dalem Gedeng Allah terus bait ruti saq sampun teaturang tipaq Allah, terus kelorangne dait bengne tipaq pengiring-pengiringne, padahal ruti nike ndeq kanggo tekelor kecuali siq imam-imam?""",29,general,alkitab_sasak_Luk_6_4
SASAK_SENT_003091,"Terus Deside Isa bemanik, ""Bije Manusie nike Penguase jelo Sabat!""",10,general,alkitab_sasak_Luk_6_5
SASAK_SENT_003092,"Leq jelo Sabat saq lain, Deside Isa lumbar ojok bale ibadah terus ngajahang.",13,general,alkitab_sasak_Luk_6_6
SASAK_SENT_003093,Leq derike araq dengan saq ime kananne mate setoweq.,9,general,alkitab_sasak_Luk_6_6
SASAK_SENT_003094,Ahli-ahli Taurat dait dengan Parisi mele boyaq kesalaqan Deside Isa adeqne bau ngelaporang Ie.,14,general,alkitab_sasak_Luk_6_7
SASAK_SENT_003095,Jari ie pade tetep merhatiang napi Ie gen nyelahang dengan leq jelo Sabat.,13,general,alkitab_sasak_Luk_6_7
SASAK_SENT_003096,Laguq Deside Isa wikan pikiran ie pade.,7,general,alkitab_sasak_Luk_6_8
SASAK_SENT_003097,"Make Deside Isa bemanik leq dengan saq mate setoweq imene nike, ""Silaq nganjeng leq deriki leq julu!"" Dengan nike ures, terus nganjeng leq derike.",24,general,alkitab_sasak_Luk_6_8
SASAK_SENT_003098,"Beterus Deside Isa beketuan leq dengan-dengan saq araq leq derike, ""Mbe saq tekanggoang leq jelo Sabat, solah atao gaweq hal saq jahat, nyelametang nyawe dengan atao nyemateq dengan?""",28,general,alkitab_sasak_Luk_6_9
SASAK_SENT_003099,"Deside Isa cingakin sekelining ie pade selapuq, terus bemanik tipaq dengan nike, ""Ulurang imende."" Dengan nike ngulurang imene, terus imene jari selah.",22,general,alkitab_sasak_Luk_6_10
SASAK_SENT_003100,"Laguq ahli-ahli Taurat dait dengan-dengan Parisi nike sili gati, terus ie pade berunding, napi saq gen ie pade bau laksaneang tipaq Deside Isa.",23,general,alkitab_sasak_Luk_6_11
SASAK_SENT_003101,Leq waktu nike Deside Isa taek ojok sopoq bukit jari bedo'e.,11,general,alkitab_sasak_Luk_6_12
SASAK_SENT_003102,Leq derike Ie bedo'e tipaq Allah sekeleman.,7,general,alkitab_sasak_Luk_6_12
SASAK_SENT_003103,"Sesampun menah, Ie ngemanikang pengiring-pengiring-Ne, terus pileq due olas dengan leman ie pade, Deside Isa aranin due olas dengan nike rasul-rasul.",21,general,alkitab_sasak_Luk_6_13
SASAK_SENT_003104,Aran dengan-dengan nike:,3,general,alkitab_sasak_Luk_6_13
SASAK_SENT_003105,"Simon (saq Ie sebut endah Petrus), dait Andreas semetonne Simon; Yahya dait Yakub, Pilipus, Bartolomeus,",15,general,alkitab_sasak_Luk_6_14
SASAK_SENT_003106,"Matius dait Tomas, Yakub bijene Alpeus, dait Simon (saq tesebut dengan Zelot),",12,general,alkitab_sasak_Luk_6_15
SASAK_SENT_003107,Yudas bijene Yakub dait Yudas Iskariot saq beterus jari penghianat.,10,general,alkitab_sasak_Luk_6_16
SASAK_SENT_003108,"Beterus Deside Isa turun leman bukit nike teiring siq rasul-rasul nike, terus mentelah dait nganjeng leq sopoq taoq saq lendek.",20,general,alkitab_sasak_Luk_6_17
SASAK_SENT_003109,"Leq derike araq endah luweq pengiring-pengiring-Ne saq lain dait luweq dengan saq dateng leman selapuq wilayah Yudea, Yerusalem dait kote-kote Tirus dait Sidon saq leq sedin segare.",27,general,alkitab_sasak_Luk_6_17
SASAK_SENT_003110,"Ie pade dateng jari dengahang Deside Isa, dait jari teselahang leman penyakit-penyakit ie pade.",14,general,alkitab_sasak_Luk_6_18
SASAK_SENT_003111,Ie pade saq tekuasein siq roh jahat dateng endah dait teselahang.,11,general,alkitab_sasak_Luk_6_18
SASAK_SENT_003112,"Selapuq dengan berusahe jamah Deside Isa, sengaq araq kuase saq sugul leman diriq-Ne saq nyelahang ie pade selapuq.",18,general,alkitab_sasak_Luk_6_19
SASAK_SENT_003113,"Deside Isa perhatiang pengiring-pengiring-Ne terus bemanik, ""Bahagie side pade dengan-dengan miskin, sengaq side pade saq doweang Kerajaan Allah!",18,general,alkitab_sasak_Luk_6_20
SASAK_SENT_003114,Bahagie side pade saq lapah mangkin; side pade gen tepuasang!,10,general,alkitab_sasak_Luk_6_21
SASAK_SENT_003115,Bahagie side pade saq nangis mangkin; side pade gen keleleq!,10,general,alkitab_sasak_Luk_6_21
SASAK_SENT_003116,"Bahagie side pade, lamun lantaran Bije Manusie side pade temeriq, tetolaq, tehine dait tepitnah!",14,general,alkitab_sasak_Luk_6_22
SASAK_SENT_003117,Nabi-nabi jaman laeq teperlakuang maraq nike endah.,7,general,alkitab_sasak_Luk_6_23
SASAK_SENT_003118,"Lamun hal nike telaksane, side pade harus terimaq secare ihlas, dait tetep besukecite, sengaq upaq side pade beleq leq sorge.",20,general,alkitab_sasak_Luk_6_23
SASAK_SENT_003119,Laguq celake side pade saq sugih mangkin niki; sengaq side pade sampun ngalamin kenikmatan!,14,general,alkitab_sasak_Luk_6_24
SASAK_SENT_003120,Celake side pade saq besuh mangkin niki; sengaq side pade gen kelapahan!,12,general,alkitab_sasak_Luk_6_25
SASAK_SENT_003121,Celake side pade saq keleleq mangkin niki; sengaq side pade gen aseq dait nangis!,14,general,alkitab_sasak_Luk_6_25
SASAK_SENT_003122,"Celake side pade lamun selapuq dengan puji side pade; sengaq maraq nike endah leluhur ie pade sampun perlakuang nabi-nabi palsu.""",20,general,alkitab_sasak_Luk_6_26
SASAK_SENT_003123,"Laguq tipaq side pade saq dengahang Tiang mangkin niki, Tiang sampeang pesen niki: Kasihin musuh-musuhde, dait laksaneang saq solah tipaq dengan saq meriq leq side.",25,general,alkitab_sasak_Luk_6_27
SASAK_SENT_003124,"Berkahin dengan saq ngutuk side, dait do'eang dengan saq aniaye side.",11,general,alkitab_sasak_Luk_6_28
SASAK_SENT_003125,"Lamun dengan nempelek sangkepde saq sopoq, alurang ie nempelek sangkepde saq sopoqne endah.",13,general,alkitab_sasak_Luk_6_29
SASAK_SENT_003126,"Lamun jubahde terampas, beng endah kelambinde.",6,general,alkitab_sasak_Luk_6_29
SASAK_SENT_003127,"Lamun araq dengan saq nunas leq side, beng ie; dait lamun dowende terampas, ndaq lakoq ie malik.",17,general,alkitab_sasak_Luk_6_30
SASAK_SENT_003128,Perlakuang dengan lain maraq side pade melet teperlakuang siq ie pade.,11,general,alkitab_sasak_Luk_6_31
SASAK_SENT_003129,"Lamun side pade ngasihin dengan-dengan saq ngasihin side pade, napi saq gen jari upaqde?",14,general,alkitab_sasak_Luk_6_32
SASAK_SENT_003130,Dengan bedose endah ngasihin dengan-dengan saq ngasihin ie pade!,9,general,alkitab_sasak_Luk_6_32
SASAK_SENT_003131,"Dait lamun side pade solah tipaq dengan-dengan saq solah leq side, napi upaqde?",13,general,alkitab_sasak_Luk_6_33
SASAK_SENT_003132,Dengan bedose endah piaq maraq nike!,6,general,alkitab_sasak_Luk_6_33
SASAK_SENT_003133,"Dait lamun side pade nyinggaqang kepeng cume tipaq dengan-dengan saq bau nulakang, napi upaqde?",14,general,alkitab_sasak_Luk_6_34
SASAK_SENT_003134,"Dengan bedose endah nyinggaqang kepeng tipaq dengan bedose, terus ie tagih malik!",12,general,alkitab_sasak_Luk_6_34
SASAK_SENT_003135,Seharusne ndeq maraq nike!,4,general,alkitab_sasak_Luk_6_35
SASAK_SENT_003136,Sebalikne side pade harus ngasihin musuhde dait solah leq ie pade.,11,general,alkitab_sasak_Luk_6_35
SASAK_SENT_003137,"Side pade harus beng nyinggaq, dait ndaq harepang tetulakang malik.",10,general,alkitab_sasak_Luk_6_35
SASAK_SENT_003138,"Lamun maraq nike, upaqde gen beleq dait side pade gen jari bije-bije dowen Allah Saq Maheagung.",16,general,alkitab_sasak_Luk_6_35
SASAK_SENT_003139,"Sengaq Allah nike murah ate leq dengan saq ndeq tao betampi asih, dait tipaq saq jahat endah.",17,general,alkitab_sasak_Luk_6_35
SASAK_SENT_003140,"Side pade harus murah ate, pade maraq Bapa side murah ate.""",11,general,alkitab_sasak_Luk_6_36
SASAK_SENT_003141,"Ndaq side pade hakimin dengan lain, make side pade ndeq gen tehakimin.",12,general,alkitab_sasak_Luk_6_37
SASAK_SENT_003142,"Ndaq side pade hukum dengan lain, make side pade ndeq gen tehukum; ampunin dengan lain dait side pade gen teampunin.",20,general,alkitab_sasak_Luk_6_37
SASAK_SENT_003143,"Pade beng tipaq dengan lain, dait side pade gen tebeng: Sopoq takahan saq solah, saq tepadetang, saq tegerik dait saq tumpah ojok luah gen tebeng tipaq side pade.",28,general,alkitab_sasak_Luk_6_38
SASAK_SENT_003144,"Sengaq ukuran saq side pade kadu leq dengan lain, nike endah gen tekadu siq Allah leq side pade.""",18,general,alkitab_sasak_Luk_6_38
SASAK_SENT_003145,"Beterus Deside Isa nyampeang malik tipaq ie pade sopoq perumpamean: ""Lamun dengan bute pimpin dengan bute saq lain, pasti deduaqne gen geriq ojok longkak.",24,general,alkitab_sasak_Luk_6_39
SASAK_SENT_003146,"Sopoq murit ndeqne beleqan leman gurune, laguq murit saq sampun tamat gen jari pade maraq gurune.",16,general,alkitab_sasak_Luk_6_40
SASAK_SENT_003147,"Kembeq side pade pedaseng bubuk kayuq leq dalem penenteng semetonde, padahal balok leq dalem penentengde, ndeq side pade perhatiang?",19,general,alkitab_sasak_Luk_6_41
SASAK_SENT_003148,"Berembe side pade bau bebase leq semetonde, 'Tunas, semeton, tiang sugulang bubuk kayuq leq penentengde nike,' padahal dalem penentengde mesaq araq balok saq ndeq side pade serioq?",27,general,alkitab_sasak_Luk_6_42
SASAK_SENT_003149,"Sugulang juluq balok saq araq leq penentengde mesaq, baruq side pade pedas serioq dait bau nyugulang bubuk kayuq leman penenteng semetonde.""",21,general,alkitab_sasak_Luk_6_42
SASAK_SENT_003150,Lolo saq solah ndeqne mungkin ngasilang buaq saq ndeq solah.,10,general,alkitab_sasak_Luk_6_43
SASAK_SENT_003151,"Maraq nike endah lamun lolo nike ndeq solah, ndeqne mungkin ngasilang buaq saq solah.",14,general,alkitab_sasak_Luk_6_43
SASAK_SENT_003152,Sebilang lolo tetaoq leman buaqne.,5,general,alkitab_sasak_Luk_6_44
SASAK_SENT_003153,"Bebenes saq beduwi ndeq ngasilang buaq are, dait pupaq saq beduwi ndeq ngasilang buaq anggur.",15,general,alkitab_sasak_Luk_6_44
SASAK_SENT_003154,Dengan saq solah nyugulang hal-hal saq solah sengaq atene penoq siq hal-hal saq solah.,14,general,alkitab_sasak_Luk_6_45
SASAK_SENT_003155,Dengan saq jahat nyugulang hal-hal saq jahat sengaq atene penoq siq hal-hal saq jahat.,14,general,alkitab_sasak_Luk_6_45
SASAK_SENT_003156,"Sengaq napi saq teucapang siq biwih tetentuang siq isi atene.""",10,general,alkitab_sasak_Luk_6_45
SASAK_SENT_003157,"Kembeq side pade ngempoh Tiang, 'Junjungan Saq Mulie, Junjungan Saq Mulie,' laguq ndeq ngelaksaneang napi saq Tiang manikang leq side?",20,general,alkitab_sasak_Luk_6_46
SASAK_SENT_003158,Kance sai bau ite padeang dengan saq dateng tipaq Tiang dait dengahang manik Tiang terus ie laksaneang manik nike?,19,general,alkitab_sasak_Luk_6_47
SASAK_SENT_003159,Tiang badaq side pade --.,5,general,alkitab_sasak_Luk_6_47
SASAK_SENT_003160,"Ie pade maraq dengan saq kenyeke penganjeng bale, kaliqne dalem-dalem, terus miaq dasar bale nike kadu batu.",17,general,alkitab_sasak_Luk_6_48
SASAK_SENT_003161,"Waktu araq belabur dait aiq kokoq dateng babar bale nike, bale nike ndeq iniq inggur, sengaq tepenganjeng leq atas dasar saq kuat.",22,general,alkitab_sasak_Luk_6_48
SASAK_SENT_003162,"Laguq dengan saq dengah manik Tiang dait ndeq ie laksaneang, pade maraq dengan saq penganjeng bale ndeq kadu dasar.",19,general,alkitab_sasak_Luk_6_49
SASAK_SENT_003163,"Waktu tebabar siq belabur, bale nike becat ruk; dait luweq gati sedene!""",12,general,alkitab_sasak_Luk_6_49
SASAK_SENT_003164,"Sesampun tutuq manikang hal-hal nike leq dengan luweq, Deside Isa lumbar ojok Kapernaum.",13,general,alkitab_sasak_Luk_7_1
SASAK_SENT_003165,Leq derike araq prewire Roma saq bedowe pelayan saq ie tunah gati.,12,general,alkitab_sasak_Luk_7_2
SASAK_SENT_003166,Pelayan nike sakit parah dait gen milinang.,7,general,alkitab_sasak_Luk_7_2
SASAK_SENT_003167,"Leq waktu prewire nike dengah mengenai Deside Isa, utusne pire pemimpin dengan Yahudi lumbar ojok Deside Isa jari tunas adeq Ie rauh dait nyelahang pelayanne.",25,general,alkitab_sasak_Luk_7_3
SASAK_SENT_003168,"Sewaktu dateng leq Deside Isa, sanget siqne tunas siq dengan-dengan nike adeq Deside Isa kayun nulung prewire nike.",18,general,alkitab_sasak_Luk_7_4
SASAK_SENT_003169,"Ie pade matur leq Deside Isa, ""Prewire niki patut Pelungguh tulung,",11,general,alkitab_sasak_Luk_7_4
SASAK_SENT_003170,"sengaq ie ngasihin bangsente dait sampun miaqang tiang pade bale ibadah.""",11,general,alkitab_sasak_Luk_7_5
SASAK_SENT_003171,Make Deside Isa lumbar bareng-bareng kance ie pade.,8,general,alkitab_sasak_Luk_7_6
SASAK_SENT_003172,"Sendeqman Deside Isa rauh leq gedeng prewire nike, prewire nike ngutus batur-baturne jari matur tipaq Deside Isa, ""Sampunang Pelungguh repot-repot, tiang nenten patut nerimaq Pelungguh leq balen tiang.",28,general,alkitab_sasak_Luk_7_6
SASAK_SENT_003173,Malahan tiang mesaq nenten patut ngadep Pelungguh.,7,general,alkitab_sasak_Luk_7_7
SASAK_SENT_003174,Silaq Pelungguh bemanik doang adeq pelayan tiang selah.,8,general,alkitab_sasak_Luk_7_7
SASAK_SENT_003175,Deside Isa bengaq pirengang hal nike.,6,general,alkitab_sasak_Luk_7_9
SASAK_SENT_003176,"Deside Isa nyereminang andang dengan luweq saq kenyeke ngiring Ie dait bemanik, ""Tiang badaq side, iman sebeleq niki ndeq uwah Tiang ndait leq antare dengan Israel.""",26,general,alkitab_sasak_Luk_7_9
SASAK_SENT_003177,"Sewaktu dengan-dengan saq teutus nike tulak ojok gedeng prewire nike, pelayan nike sampun selah.",14,general,alkitab_sasak_Luk_7_10
SASAK_SENT_003178,"Ndeq ngoneq sesampun nike, Deside Isa lumbar ojok kote Nain.",10,general,alkitab_sasak_Luk_7_11
SASAK_SENT_003179,Pengiring-pengiring-Ne dait dengan luweq pade milu ngiring Deside Isa.,9,general,alkitab_sasak_Luk_7_11
SASAK_SENT_003180,"Sewaktu Deside Isa rauh leq deket jebak kote, araq dengan-dengan saq kenyeke lembah jenazah ojok luah kote.",17,general,alkitab_sasak_Luk_7_12
SASAK_SENT_003181,"Saq milinang nike kanak mame, bijene bebalu, ie anak nunggal.",10,general,alkitab_sasak_Luk_7_12
SASAK_SENT_003182,Luweq penduduk kote milu ngatong bebalu nike.,7,general,alkitab_sasak_Luk_7_12
SASAK_SENT_003183,"Sewaktu Deside Isa, Junjungan Saq Mulie cingakin bebalu nike, Ie periak leq bebalu nike terus bemanik, ""Inaq, ndaq nangis!""",19,general,alkitab_sasak_Luk_7_13
SASAK_SENT_003184,Beterus Deside Isa ngerapetin kurung batang jenazah nike dait tegelne.,10,general,alkitab_sasak_Luk_7_14
SASAK_SENT_003185,Make dengan-dengan saq ngelembah kurung batang nike mentelah.,8,general,alkitab_sasak_Luk_7_14
SASAK_SENT_003186,"Deside Isa bemanik, ""Nune, Tiang bemanik leq side, silaq ures!""",10,general,alkitab_sasak_Luk_7_14
SASAK_SENT_003187,"Terune saq sampun milinang nike ures, terus tokol dait mulai ngeraos.",11,general,alkitab_sasak_Luk_7_15
SASAK_SENT_003188,Make Deside Isa nyerahang ie ojok inaqne.,7,general,alkitab_sasak_Luk_7_15
SASAK_SENT_003189,Selapuq dengan jari takut dait mulieang Allah.,7,general,alkitab_sasak_Luk_7_16
SASAK_SENT_003190,"Ie pade bebase, ""Sopoq nabi saq beleq sampun rauh leq tengaq-tengaq ite!",12,general,alkitab_sasak_Luk_7_16
SASAK_SENT_003191,"Allah sampun rauh jari nyelametang umat-Ne!""",6,general,alkitab_sasak_Luk_7_16
SASAK_SENT_003192,Kabar mengenai Deside Isa niki nyebar leq selapuq wilayah Yudea dait leq daerah sekiterne.,14,general,alkitab_sasak_Luk_7_17
SASAK_SENT_003193,"Waktu Yahya mauq kabar leman pengiring-pengiringne mengenai selapuq peristiwe nike, ie ngempoh due pengiringne",14,general,alkitab_sasak_Luk_7_18
SASAK_SENT_003194,"terus ngutus ie pade lumbar ojok Junjungan Saq Mulie Deside Isa jari metaken, ""Napi Pelungguh dengan saq gen rauh menurut janji Allah, atao tiang pade harus ngantih dengan saq lainan?""",30,general,alkitab_sasak_Luk_7_19
SASAK_SENT_003195,"Kedue pengiring Yahya nike lumbar ojok Deside Isa, dait matur, ""Yahya Pembaptis ngutus tiang pade metaken leq Pelungguh, napi Pelungguh dengan saq gen rauh menurut janji Allah, atao tiang pade harus ngantih dengan saq lainan?""",35,general,alkitab_sasak_Luk_7_20
SASAK_SENT_003196,"Waktu nike, Deside Isa nyelahang luweq dengan, dait sediq roh jahat dait miaq luweq dengan bute tao nyerioq.",18,general,alkitab_sasak_Luk_7_21
SASAK_SENT_003197,"Jari jawab Deside Isa, ""Tulak tipaq Yahya dait badaq napi saq side pade dengah dait serioq: dengan bute tao nyerioq, dengan kepaq tao lampaq, dengan sakit kuste selah, dengan kedok tao dedengah, dengan ninggal teidupang malik, dait Kabar Solah leman Allah tesampeang tipaq dengan-dengan miskin.",45,general,alkitab_sasak_Luk_7_22
SASAK_SENT_003198,"Bahagie dengan saq ndeq ragu-ragu leq Tiang.""",7,general,alkitab_sasak_Luk_7_23
SASAK_SENT_003199,Napi tereng buloq saq tetiup siq angin?,7,general,alkitab_sasak_Luk_7_24
SASAK_SENT_003200,Side pade lumbar jari serioq napi?,6,general,alkitab_sasak_Luk_7_25
SASAK_SENT_003201,Serioq dengan saq bekelambi solah?,5,general,alkitab_sasak_Luk_7_25
SASAK_SENT_003202,Dengan-dengan saq bekelambi maraq nike dait saq idup mewah ndot leq istane!,12,general,alkitab_sasak_Luk_7_25
SASAK_SENT_003203,"Jari, side pade sugul serioq napi?",6,general,alkitab_sasak_Luk_7_26
SASAK_SENT_003204,"Sengaq Yahya nike saq temaksut dalem ayat Kitab Suci niki, 'Serioq, Tiang suruq utusan Tiang, juluan leman Deside, ie gen nyiepang Deside langan.'",23,general,alkitab_sasak_Luk_7_27
